time; o_metric; dfl_metric; v_metric; fit_cluster
0;  0.999898; 0.68444; 1443.75; 0
0.016;  0.999888; 0.481131; 289.111; 0
0.032;  0.999243; 0.449284; 57.9103; 0
0.048;  0.999243; 0.443395; 11.9621; 0
0.064;  0.998878; 0.442246; 2.47898; 0
0.08;  0.998322; 0.442073; 0.580508; 0
0.096;  0.998122; 0.442109; 0.200409; 0
0.112;  0.997849; 0.442206; 0.128427; 0
0.128;  0.997614; 0.442331; 0.114108; 0
0.144;  0.997238; 0.442478; 0.109505; 0
0.16;  0.996889; 0.442645; 0.109313; 0
0.176;  0.996784; 0.442832; 0.107464; 0
0.192;  0.996305; 0.443038; 0.111943; 0
0.208;  0.996052; 0.443261; 0.109805; 0
0.224;  0.99569; 0.443503; 0.10875; 0
0.24;  0.995129; 0.443763; 0.108083; 0
0.256;  0.994418; 0.44404; 0.110374; 0
0.272;  0.99381; 0.444334; 0.10822; 0
0.288;  0.993441; 0.44464; 0.11001; 0
0.304;  0.993157; 0.444959; 0.109081; 0
0.32;  0.992676; 0.44529; 0.108513; 0
0.336;  0.992072; 0.44563; 0.111489; 0
0.352;  0.991743; 0.445982; 0.108198; 0
0.368;  0.991076; 0.446343; 0.108338; 0
0.384;  0.99066; 0.446708; 0.106065; 0
0.4;  0.989766; 0.447088; 0.105872; 0
0.416;  0.989442; 0.44747; 0.102502; 0
0.432;  0.988869; 0.447865; 0.10158; 0
0.448;  0.988011; 0.448265; 0.101808; 0
0.464;  0.987749; 0.448666; 0.0996716; 0
0.48;  0.987024; 0.449078; 0.0989934; 0
0.496;  0.986175; 0.449487; 0.0945391; 0
0.512;  0.985866; 0.449899; 0.0928832; 0
0.528;  0.985579; 0.450321; 0.0866681; 0
0.544;  0.984588; 0.450744; 0.0873856; 0
0.56;  0.984075; 0.450276; 0.073709; 0
0.576;  0.983451; 0.449627; 0.0696194; 0
0.592;  0.982931; 0.448966; 0.063893; 0
0.608;  0.982864; 0.448731; 0.226919; 0
0.624;  0.979227; 0.448327; 0.217254; 0
0.64;  0.980027; 0.44818; 0.394805; 0
0.656;  0.979599; 0.448102; 0.578164; 0
0.672;  0.974562; 0.448036; 0.731431; 0
0.688;  0.96966; 0.447942; 0.744739; 0
0.704;  0.964242; 0.447838; 0.717678; 0
0.72;  0.959898; 0.447748; 0.653889; 0
0.736;  0.952657; 0.447617; 0.680171; 0
0.752;  0.945064; 0.44747; 0.660713; 0
0.768;  0.937374; 0.447319; 0.645283; 0
0.784;  0.929279; 0.447161; 0.640066; 0
0.8;  0.920996; 0.446999; 0.638525; 0
0.816;  0.912277; 0.446842; 0.622509; 0
0.832;  0.903369; 0.446677; 0.610308; 0
0.848;  0.894241; 0.446504; 0.600602; 0
0.864;  0.88529; 0.446325; 0.592334; 0
0.88;  0.875947; 0.446141; 0.583603; 0
0.896;  0.866776; 0.445958; 0.581055; 0
0.912;  0.857741; 0.44578; 0.578775; 0
0.928;  0.848354; 0.445588; 0.569577; 0
0.944;  0.838741; 0.445393; 0.567957; 0
0.96;  0.828619; 0.445191; 0.567331; 0
0.976;  0.818243; 0.444983; 0.561807; 0
0.992;  0.807744; 0.444768; 0.560407; 0
1.008;  0.797807; 0.444546; 0.561417; 0
1.024;  0.788501; 0.444314; 0.557242; 0
1.04;  0.77876; 0.444088; 0.556437; 0
1.056;  0.768757; 0.443857; 0.552502; 0
1.072;  0.758973; 0.443625; 0.547092; 0
1.088;  0.74957; 0.443389; 0.542828; 0
1.104;  0.740095; 0.443151; 0.541738; 0
1.12;  0.730744; 0.442912; 0.536264; 0
1.136;  0.721637; 0.44267; 0.533888; 0
1.152;  0.712245; 0.442432; 0.531757; 0
1.168;  0.703232; 0.442184; 0.526141; 0
1.184;  0.694244; 0.441934; 0.522318; 0
1.2;  0.68577; 0.441685; 0.518256; 0
1.216;  0.67801; 0.441437; 0.514934; 0
1.232;  0.669445; 0.441191; 0.51068; 0
1.248;  0.661342; 0.440943; 0.505222; 0
1.264;  0.653354; 0.440701; 0.504452; 0
1.28;  0.64562; 0.440464; 0.503093; 0
1.296;  0.638009; 0.440222; 0.496724; 0
1.312;  0.632552; 0.439992; 0.503759; 0
1.328;  0.626755; 0.439762; 0.499912; 0
1.344;  0.622356; 0.439538; 0.495591; 0
1.36;  0.618161; 0.43931; 0.49516; 0
1.376;  0.614661; 0.439079; 0.49304; 0
1.392;  0.611274; 0.438857; 0.494057; 0
1.408;  0.608332; 0.43863; 0.490416; 0
1.424;  0.605664; 0.438411; 0.493687; 0
1.44;  0.604567; 0.438186; 0.495188; 0
1.456;  0.602513; 0.437963; 0.491482; 0
1.472;  0.600888; 0.437742; 0.49206; 0
1.488;  0.599035; 0.437515; 0.48971; 0
1.504;  0.597863; 0.437284; 0.4889; 0
1.52;  0.597215; 0.43706; 0.491277; 0
1.536;  0.595252; 0.436841; 0.488076; 0
1.552;  0.59416; 0.436622; 0.491058; 0
1.568;  0.592682; 0.436399; 0.487141; 0
1.584;  0.591535; 0.436181; 0.490604; 0
1.6;  0.591137; 0.435965; 0.492075; 0
1.616;  0.591219; 0.435743; 0.489576; 0
1.632;  0.590621; 0.43552; 0.490544; 0
1.648;  0.590807; 0.435299; 0.491613; 0
1.664;  0.591058; 0.435073; 0.493439; 0
1.68;  0.591572; 0.434855; 0.497326; 0
1.696;  0.591155; 0.434628; 0.493906; 0
1.712;  0.59114; 0.434404; 0.492311; 0
1.728;  0.591082; 0.434183; 0.492019; 0
1.744;  0.592535; 0.433961; 0.498153; 0
1.76;  0.592501; 0.43373; 0.492567; 0
1.776;  0.59417; 0.433506; 0.494398; 0
1.792;  0.594334; 0.43328; 0.493718; 0
1.808;  0.594264; 0.433056; 0.491861; 0
1.824;  0.594841; 0.43283; 0.492258; 0
1.84;  0.5967; 0.432607; 0.492865; 0
1.856;  0.596009; 0.432385; 0.492201; 0
1.872;  0.59598; 0.432164; 0.49217; 0
1.888;  0.59611; 0.431944; 0.4911; 0
1.904;  0.597542; 0.431726; 0.490743; 0
1.92;  0.596984; 0.431511; 0.489753; 0
1.936;  0.598463; 0.431283; 0.488799; 0
1.952;  0.598813; 0.431063; 0.491644; 0
1.968;  0.598563; 0.430846; 0.488295; 0
1.984;  0.598962; 0.430631; 0.488004; 0
2;  0.598168; 0.430424; 0.488533; 0
2.016;  0.59701; 0.430214; 0.48548; 0
2.032;  0.598384; 0.430001; 0.489689; 0
2.048;  0.598348; 0.429793; 0.488814; 0
2.064;  0.599033; 0.429589; 0.490454; 0
2.08;  0.600135; 0.429381; 0.485861; 0
2.096;  0.600714; 0.429173; 0.488272; 0
2.112;  0.602276; 0.428961; 0.485406; 0
2.128;  0.603504; 0.428749; 0.489034; 0
2.144;  0.604029; 0.428547; 0.487771; 0
2.16;  0.604808; 0.42834; 0.484952; 0
2.176;  0.606031; 0.428129; 0.484919; 0
2.192;  0.607856; 0.427926; 0.489467; 0
2.208;  0.608741; 0.42772; 0.485123; 0
2.224;  0.610126; 0.427523; 0.484877; 0
2.24;  0.61087; 0.42732; 0.483913; 0
2.256;  0.612567; 0.427121; 0.485253; 0
2.272;  0.614398; 0.42692; 0.486465; 0
2.288;  0.615966; 0.426728; 0.487892; 0
2.304;  0.618694; 0.426535; 0.488221; 0
2.32;  0.619619; 0.426339; 0.486339; 0
2.336;  0.621027; 0.426146; 0.486377; 0
2.352;  0.621232; 0.425959; 0.48434; 0
2.368;  0.621219; 0.425772; 0.485619; 0
2.384;  0.621453; 0.425581; 0.483464; 0
2.4;  0.621841; 0.425398; 0.484579; 0
2.416;  0.621739; 0.425212; 0.481813; 0
2.432;  0.621948; 0.425032; 0.484976; 0
2.448;  0.628793; 0.424788; 0.454184; 0
2.464;  0.636651; 0.42453; 0.447781; 0
2.48;  0.644839; 0.424279; 0.445496; 0
2.496;  0.653593; 0.424031; 0.449199; 0
2.512;  0.660843; 0.423808; 0.454659; 0
2.528;  0.668504; 0.423592; 0.460071; 0
2.544;  0.674745; 0.423394; 0.465188; 0
2.56;  0.681589; 0.423219; 0.472981; 0
2.576;  0.688846; 0.423065; 0.481765; 0
2.592;  0.696675; 0.422939; 0.491098; 0
2.608;  0.702971; 0.422838; 0.497932; 0
2.624;  0.70786; 0.422745; 0.498461; 0
2.64;  0.704416; 0.422501; 0.498227; 0
2.656;  0.710659; 0.422173; 0.489293; 0
2.672;  0.716903; 0.421845; 0.487392; 0
2.688;  0.722169; 0.421517; 0.487038; 0
2.704;  0.7261; 0.42119; 0.48704; 0
2.72;  0.73003; 0.420864; 0.486925; 0
2.736;  0.733962; 0.420538; 0.487046; 0
2.752;  0.737894; 0.420214; 0.487054; 0
2.768;  0.741826; 0.419891; 0.487057; 0
2.784;  0.743929; 0.419569; 0.487062; 0
2.8;  0.743298; 0.419248; 0.487065; 0
2.816;  0.743299; 0.4193; 0.0994857; 0
2.832;  0.743301; 0.419324; 0.0171844; 0
2.848;  0.743303; 0.419339; 0.00150619; 0
2.864;  0.743304; 0.419354; 0.00318614; 0
2.88;  0.743305; 0.419367; 0.00359853; 0
2.896;  0.743307; 0.419381; 0.00393111; 0
2.912;  0.743308; 0.419393; 0.00328548; 0
2.928;  0.743309; 0.419402; 0.00167288; 0
2.944;  0.74331; 0.419412; 0.0016354; 0
2.96;  0.743311; 0.419412; 0.000292197; 0
2.976;  0.743311; 0.419412; 0.000244249; 0
2.992;  0.743312; 0.419412; 0.000119563; 0
3.008;  0.743312; 0.419412; 0.000237395; 0
3.024;  0.743312; 0.419412; 0.000356366; 0
3.04;  0.743313; 0.419413; 0.000139053; 0
3.056;  0.74427; 0.419434; 0.0459924; 0
3.072;  0.750938; 0.419412; 0.261619; 0
3.088;  0.754801; 0.419438; 0.301475; 0
3.104;  0.759027; 0.419488; 0.289961; 0
3.12;  0.764011; 0.419571; 0.264851; 0
3.136;  0.768931; 0.419677; 0.248814; 0
3.152;  0.774104; 0.419806; 0.23728; 0
3.168;  0.778922; 0.41993; 0.221738; 0
3.184;  0.78344; 0.420065; 0.216076; 0
3.2;  0.788463; 0.420179; 0.207535; 0
3.216;  0.793508; 0.420273; 0.207577; 0
3.232;  0.798229; 0.42035; 0.208447; 0
3.248;  0.802071; 0.420313; 0.227046; 0
3.264;  0.804299; 0.420183; 0.221591; 0
3.28;  0.804692; 0.419925; 0.240077; 0
3.296;  0.805359; 0.419693; 0.24533; 0
3.312;  0.806513; 0.419475; 0.24415; 0
3.328;  0.810533; 0.419433; 0.240375; 0
3.344;  0.810349; 0.419386; 0.229647; 0
3.36;  0.809313; 0.419333; 0.230159; 0
3.376;  0.808247; 0.419258; 0.238551; 0
3.392;  0.807544; 0.419234; 0.214335; 0
3.408;  0.806654; 0.419196; 0.206074; 0
3.424;  0.805572; 0.419156; 0.213347; 0
3.44;  0.804426; 0.419108; 0.221998; 0
3.456;  0.803506; 0.419038; 0.21783; 0
3.472;  0.798462; 0.419004; 0.209515; 0
3.488;  0.794726; 0.41894; 0.230376; 0
3.504;  0.784917; 0.418993; 0.1918; 0
3.52;  0.773895; 0.419036; 0.193428; 0
3.536;  0.763398; 0.419128; 0.187449; 0
3.552;  0.755151; 0.419182; 0.207472; 0
3.568;  0.74487; 0.419344; 0.186997; 0
3.584;  0.734389; 0.419516; 0.179597; 0
3.6;  0.724275; 0.419695; 0.177825; 0
3.616;  0.714581; 0.419864; 0.179072; 0
3.632;  0.705451; 0.42005; 0.182392; 0
3.648;  0.696815; 0.420238; 0.186078; 0
3.664;  0.688804; 0.420444; 0.194113; 0
3.68;  0.680919; 0.420676; 0.186886; 0
3.696;  0.672891; 0.420927; 0.186333; 0
3.712;  0.662964; 0.421187; 0.188155; 0
3.728;  0.653072; 0.421457; 0.187507; 0
3.744;  0.643689; 0.421764; 0.185369; 0
3.76;  0.634763; 0.422041; 0.188883; 0
3.776;  0.625801; 0.422338; 0.183498; 0
3.792;  0.617747; 0.422629; 0.185105; 0
3.808;  0.609889; 0.422973; 0.184992; 0
3.824;  0.602078; 0.423296; 0.180076; 0
3.84;  0.594477; 0.423647; 0.17766; 0
3.856;  0.586986; 0.424015; 0.17195; 0
3.872;  0.579929; 0.424397; 0.174589; 0
3.888;  0.585159; 0.424548; 0.18813; 0
3.904;  0.590674; 0.424725; 0.185601; 0
3.92;  0.595775; 0.424917; 0.193334; 0
3.936;  0.601008; 0.425133; 0.197891; 0
3.952;  0.611975; 0.42537; 0.211838; 0
3.968;  0.622598; 0.425605; 0.227429; 0
3.984;  0.632631; 0.425873; 0.235955; 0
4;  0.641792; 0.426179; 0.243659; 0
4.016;  0.652598; 0.426435; 0.218776; 0
4.032;  0.663511; 0.426689; 0.217321; 0
4.048;  0.673893; 0.426952; 0.226158; 0
4.064;  0.683893; 0.42721; 0.233088; 0
4.08;  0.693515; 0.427452; 0.238325; 0
4.096;  0.702722; 0.42769; 0.242864; 0
4.112;  0.710975; 0.427914; 0.243516; 0
4.128;  0.719253; 0.428153; 0.249719; 0
4.144;  0.726858; 0.428357; 0.252953; 0
4.16;  0.734097; 0.42856; 0.256179; 0
4.176;  0.740606; 0.428752; 0.255871; 0
4.192;  0.747013; 0.428946; 0.25659; 0
4.208;  0.75146; 0.429133; 0.251515; 0
4.224;  0.755556; 0.429308; 0.249543; 0
4.24;  0.759591; 0.429459; 0.252301; 0
4.256;  0.763553; 0.429617; 0.253923; 0
4.272;  0.766905; 0.429768; 0.254319; 0
4.288;  0.768244; 0.429899; 0.252433; 0
4.304;  0.770037; 0.430027; 0.250984; 0
4.32;  0.771979; 0.430152; 0.249419; 0
4.336;  0.773373; 0.430261; 0.249588; 0
4.352;  0.774527; 0.430376; 0.249545; 0
4.368;  0.775899; 0.430479; 0.248586; 0
4.384;  0.777605; 0.430585; 0.249141; 0
4.4;  0.779027; 0.430693; 0.250089; 0
4.416;  0.779996; 0.430781; 0.247894; 0
4.432;  0.781105; 0.430864; 0.245909; 0
4.448;  0.78162; 0.430955; 0.247162; 0
4.464;  0.78561; 0.431115; 0.218452; 0
4.48;  0.789176; 0.431265; 0.215547; 0
4.496;  0.792764; 0.431411; 0.217543; 0
4.512;  0.796749; 0.431549; 0.215992; 0
4.528;  0.800255; 0.431684; 0.218546; 0
4.544;  0.803967; 0.431826; 0.224084; 0
4.56;  0.80726; 0.431963; 0.227554; 0
4.576;  0.810564; 0.432101; 0.228664; 0
4.592;  0.813743; 0.432242; 0.226074; 0
4.608;  0.816521; 0.432381; 0.229972; 0
4.624;  0.820278; 0.432542; 0.208373; 0
4.64;  0.824068; 0.432697; 0.201471; 0
4.656;  0.82627; 0.432837; 0.231216; 0
4.672;  0.830055; 0.432998; 0.214327; 0
4.688;  0.833998; 0.433153; 0.20544; 0
4.704;  0.837685; 0.433313; 0.207114; 0
4.72;  0.841344; 0.433475; 0.204833; 0
4.736;  0.845096; 0.433642; 0.199404; 0
4.752;  0.845525; 0.43381; 0.201524; 0
4.768;  0.84639; 0.433977; 0.194019; 0
4.784;  0.847192; 0.434146; 0.192944; 0
4.8;  0.846558; 0.434308; 0.188668; 0
4.816;  0.843699; 0.434471; 0.189498; 0
4.832;  0.838148; 0.434637; 0.191496; 0
4.848;  0.831786; 0.434811; 0.191046; 0
4.864;  0.825103; 0.434977; 0.19043; 0
4.88;  0.818456; 0.435144; 0.192675; 0
4.896;  0.812254; 0.435319; 0.192671; 0
4.912;  0.806237; 0.435495; 0.191843; 0
4.928;  0.800306; 0.43568; 0.194622; 0
4.944;  0.794185; 0.435869; 0.195374; 0
4.96;  0.788138; 0.436072; 0.200275; 0
4.976;  0.781832; 0.436281; 0.204004; 0
4.992;  0.776041; 0.436481; 0.199179; 0
5.008;  0.770435; 0.436681; 0.1963; 0
5.024;  0.764652; 0.43688; 0.193982; 0
5.04;  0.758518; 0.437078; 0.197247; 0
5.056;  0.752589; 0.437282; 0.194122; 0
5.072;  0.746351; 0.437492; 0.196152; 0
5.088;  0.740643; 0.437711; 0.196165; 0
5.104;  0.734599; 0.437929; 0.197522; 0
5.12;  0.728485; 0.438152; 0.197213; 0
5.136;  0.722504; 0.438377; 0.192987; 0
5.152;  0.716635; 0.438605; 0.192883; 0
5.168;  0.710909; 0.438837; 0.192508; 0
5.184;  0.704949; 0.439058; 0.191994; 0
5.2;  0.69913; 0.439296; 0.192115; 0
5.216;  0.692997; 0.439529; 0.191778; 0
5.232;  0.686543; 0.439777; 0.191027; 0
5.248;  0.680197; 0.440039; 0.191262; 0
5.264;  0.6734; 0.440304; 0.184514; 0
5.28;  0.667345; 0.440608; 0.187978; 0
5.296;  0.661166; 0.440903; 0.184626; 0
5.312;  0.655024; 0.441202; 0.181564; 0
5.328;  0.649227; 0.44151; 0.180244; 0
5.344;  0.64363; 0.441822; 0.175116; 0
5.36;  0.638272; 0.442141; 0.172673; 0
5.376;  0.632875; 0.442453; 0.170221; 0
5.392;  0.627801; 0.442759; 0.166635; 0
5.408;  0.623252; 0.443071; 0.163649; 0
5.424;  0.619076; 0.443373; 0.163562; 0
5.44;  0.615012; 0.443678; 0.16187; 0
5.456;  0.611115; 0.44399; 0.162011; 0
5.472;  0.607636; 0.444287; 0.160322; 0
5.488;  0.604035; 0.444585; 0.160149; 0
5.504;  0.600679; 0.444877; 0.158397; 0
5.52;  0.597237; 0.445173; 0.158792; 0
5.536;  0.594744; 0.445473; 0.154767; 0
5.552;  0.593282; 0.445769; 0.154115; 0
5.568;  0.592068; 0.446055; 0.156053; 0
5.584;  0.590796; 0.446331; 0.156555; 0
5.6;  0.589783; 0.446619; 0.155639; 0
5.616;  0.588736; 0.446903; 0.156901; 0
5.632;  0.587414; 0.447183; 0.153789; 0
5.648;  0.586713; 0.44746; 0.153177; 0
5.664;  0.585965; 0.447741; 0.152504; 0
5.68;  0.58509; 0.448025; 0.14998; 0
5.696;  0.584448; 0.448308; 0.151432; 0
5.712;  0.587885; 0.448549; 0.166588; 0
5.728;  0.591143; 0.448793; 0.17183; 0
5.744;  0.594812; 0.449029; 0.174869; 0
5.76;  0.600011; 0.449279; 0.172755; 0
5.776;  0.607019; 0.449535; 0.174624; 0
5.792;  0.613567; 0.449779; 0.174193; 0
5.808;  0.620651; 0.450023; 0.179466; 0
5.824;  0.627526; 0.450262; 0.181014; 0
5.84;  0.634855; 0.450492; 0.18202; 0
5.856;  0.642125; 0.450728; 0.186306; 0
5.872;  0.64897; 0.450962; 0.182852; 0
5.888;  0.656131; 0.45118; 0.179772; 0
5.904;  0.663059; 0.45141; 0.183835; 0
5.92;  0.669818; 0.451641; 0.18254; 0
5.936;  0.677222; 0.451873; 0.185947; 0
5.952;  0.684094; 0.452101; 0.187554; 0
5.968;  0.691499; 0.452318; 0.181411; 0
5.984;  0.69883; 0.452538; 0.182352; 0
6;  0.706278; 0.452757; 0.182886; 0
6.016;  0.713276; 0.452997; 0.183711; 0
6.032;  0.720329; 0.453232; 0.184779; 0
6.048;  0.726973; 0.453469; 0.186428; 0
6.064;  0.733793; 0.453705; 0.188896; 0
6.08;  0.740558; 0.453938; 0.186686; 0
6.096;  0.747432; 0.454186; 0.189844; 0
6.112;  0.754664; 0.454441; 0.193992; 0
6.128;  0.761281; 0.454718; 0.200733; 0
6.144;  0.76817; 0.455017; 0.208559; 0
6.16;  0.775025; 0.455333; 0.209394; 0
6.176;  0.782264; 0.455608; 0.201644; 0
6.192;  0.789743; 0.455885; 0.202923; 0
6.208;  0.797189; 0.456162; 0.20392; 0
6.224;  0.804496; 0.456434; 0.207423; 0
6.24;  0.812022; 0.456702; 0.204313; 0
6.256;  0.819308; 0.45697; 0.21164; 0
6.272;  0.826735; 0.457237; 0.218297; 0
6.288;  0.833294; 0.457507; 0.225317; 0
6.304;  0.8397; 0.457778; 0.235891; 0
6.32;  0.845487; 0.458044; 0.242123; 0
6.336;  0.851553; 0.458296; 0.2435; 0
6.352;  0.857463; 0.458553; 0.252897; 0
6.368;  0.863454; 0.4588; 0.261731; 0
6.384;  0.868978; 0.459035; 0.258408; 0
6.4;  0.87402; 0.459253; 0.267618; 0
6.416;  0.879339; 0.45945; 0.274067; 0
6.432;  0.881358; 0.459661; 0.278988; 0
6.448;  0.880066; 0.459848; 0.280167; 0
6.464;  0.878798; 0.460019; 0.283359; 0
6.48;  0.877489; 0.460196; 0.283961; 0
6.496;  0.875779; 0.460352; 0.278625; 0
6.512;  0.873859; 0.460517; 0.282983; 0
6.528;  0.872829; 0.460672; 0.285572; 0
6.544;  0.87181; 0.460832; 0.286033; 0
6.56;  0.871536; 0.460968; 0.283021; 0
6.576;  0.870699; 0.461114; 0.27811; 0
6.592;  0.870064; 0.461253; 0.271331; 0
6.608;  0.868906; 0.461388; 0.272516; 0
6.624;  0.868219; 0.461519; 0.267653; 0
6.64;  0.867673; 0.461641; 0.268029; 0
6.656;  0.867213; 0.461769; 0.269823; 0
6.672;  0.866635; 0.461892; 0.26606; 0
6.688;  0.865641; 0.462004; 0.265321; 0
6.704;  0.864365; 0.462118; 0.265878; 0
6.72;  0.863887; 0.462228; 0.261315; 0
6.736;  0.863278; 0.462332; 0.266274; 0
6.752;  0.863132; 0.462426; 0.265886; 0
6.768;  0.862971; 0.462527; 0.260453; 0
6.784;  0.862776; 0.462628; 0.265224; 0
6.8;  0.862095; 0.462726; 0.257466; 0
6.816;  0.86181; 0.46281; 0.260913; 0
6.832;  0.86086; 0.462894; 0.261213; 0
6.848;  0.859863; 0.462984; 0.265597; 0
6.864;  0.858674; 0.46308; 0.25775; 0
6.88;  0.858347; 0.463162; 0.256082; 0
6.896;  0.860284; 0.463142; 0.230697; 0
6.912;  0.859729; 0.463117; 0.21905; 0
6.928;  0.858652; 0.46308; 0.220937; 0
6.944;  0.857059; 0.463171; 0.249724; 0
6.96;  0.855946; 0.463137; 0.221504; 0
6.976;  0.854931; 0.463233; 0.253125; 0
6.992;  0.853914; 0.463207; 0.226184; 0
7.008;  0.852378; 0.463304; 0.250024; 0
7.024;  0.851525; 0.463283; 0.228114; 0
7.04;  0.85009; 0.463285; 0.223953; 0
7.056;  0.84876; 0.463289; 0.225622; 0
7.072;  0.84762; 0.463296; 0.230916; 0
7.088;  0.846364; 0.46334; 0.236785; 0
7.104;  0.845275; 0.463406; 0.248932; 0
7.12;  0.844326; 0.463495; 0.251576; 0
7.136;  0.843988; 0.463597; 0.255054; 0
7.152;  0.843284; 0.463682; 0.249217; 0
7.168;  0.841802; 0.463757; 0.248046; 0
7.184;  0.842563; 0.463874; 0.264138; 0
7.2;  0.842856; 0.464011; 0.26797; 0
7.216;  0.842844; 0.464135; 0.270902; 0
7.232;  0.842756; 0.464263; 0.266878; 0
7.248;  0.842606; 0.464376; 0.267535; 0
7.264;  0.841832; 0.464503; 0.270909; 0
7.28;  0.840972; 0.464611; 0.263812; 0
7.296;  0.841047; 0.46472; 0.261896; 0
7.312;  0.840847; 0.464812; 0.265159; 0
7.328;  0.840599; 0.464918; 0.260496; 0
7.344;  0.840137; 0.465009; 0.260725; 0
7.36;  0.839998; 0.465094; 0.258628; 0
7.376;  0.839381; 0.465186; 0.260432; 0
7.392;  0.83906; 0.465276; 0.253642; 0
7.408;  0.838739; 0.465224; 0.218853; 0
7.424;  0.838369; 0.465304; 0.24598; 0
7.44;  0.838344; 0.465277; 0.220449; 0
7.456;  0.838349; 0.465277; 0.224823; 0
7.472;  0.837738; 0.465367; 0.250317; 0
7.488;  0.837801; 0.465361; 0.226939; 0
7.504;  0.837563; 0.465465; 0.252947; 0
7.52;  0.837509; 0.465485; 0.230056; 0
7.536;  0.836927; 0.465519; 0.227909; 0
7.552;  0.83714; 0.465559; 0.236326; 0
7.568;  0.836563; 0.465611; 0.241566; 0
7.584;  0.835927; 0.465676; 0.248068; 0
7.6;  0.835689; 0.465777; 0.254377; 0
7.616;  0.835926; 0.465888; 0.257885; 0
7.632;  0.83538; 0.465989; 0.25748; 0
7.648;  0.835252; 0.466109; 0.255228; 0
7.664;  0.835344; 0.46623; 0.258097; 0
7.68;  0.84134; 0.466389; 0.234581; 0
7.696;  0.847684; 0.466516; 0.237614; 0
7.712;  0.853544; 0.466647; 0.238379; 0
7.728;  0.85883; 0.466786; 0.238701; 0
7.744;  0.864056; 0.466915; 0.237515; 0
7.76;  0.869002; 0.467045; 0.240163; 0
7.776;  0.873801; 0.467064; 0.210722; 0
7.792;  0.878272; 0.467103; 0.217173; 0
7.808;  0.882743; 0.467254; 0.234881; 0
7.824;  0.885195; 0.4674; 0.243056; 0
7.84;  0.887472; 0.467458; 0.221424; 0
7.856;  0.889053; 0.467615; 0.246651; 0
7.872;  0.890806; 0.467762; 0.245058; 0
7.888;  0.89253; 0.467915; 0.246585; 0
7.904;  0.893833; 0.468071; 0.247243; 0
7.92;  0.895365; 0.468114; 0.217267; 0
7.936;  0.896985; 0.468271; 0.250631; 0
7.952;  0.898117; 0.468426; 0.249482; 0
7.968;  0.899577; 0.468599; 0.250058; 0
7.984;  0.901125; 0.468747; 0.24343; 0
8;  0.902592; 0.468807; 0.220775; 0
8.016;  0.903458; 0.468969; 0.241805; 0
8.032;  0.904049; 0.469137; 0.242946; 0
8.048;  0.905196; 0.4693; 0.242055; 0
8.064;  0.906318; 0.469379; 0.217921; 0
8.08;  0.907452; 0.469543; 0.238451; 0
8.096;  0.908102; 0.469718; 0.247669; 0
8.112;  0.909027; 0.469872; 0.242574; 0
8.128;  0.910322; 0.470041; 0.246004; 0
8.144;  0.911193; 0.470072; 0.212564; 0
8.16;  0.911537; 0.470203; 0.23515; 0
8.176;  0.912326; 0.470341; 0.244168; 0
8.192;  0.913296; 0.470482; 0.246286; 0
8.208;  0.912814; 0.470616; 0.243102; 0
8.224;  0.913456; 0.47064; 0.20948; 0
8.24;  0.914563; 0.470773; 0.239969; 0
8.256;  0.914858; 0.470917; 0.246581; 0
8.272;  0.914238; 0.471061; 0.244677; 0
8.288;  0.91371; 0.471107; 0.218205; 0
8.304;  0.914874; 0.471251; 0.246945; 0
8.32;  0.915824; 0.471394; 0.245505; 0
8.336;  0.915652; 0.471535; 0.246109; 0
8.352;  0.913133; 0.471571; 0.214328; 0
8.368;  0.914238; 0.471714; 0.233317; 0
8.384;  0.915057; 0.471854; 0.240911; 0
8.4;  0.914662; 0.472004; 0.242844; 0
8.416;  0.912063; 0.472034; 0.211379; 0
8.432;  0.913261; 0.472178; 0.233658; 0
8.448;  0.914322; 0.472326; 0.242727; 0
8.464;  0.914395; 0.47247; 0.243048; 0
8.48;  0.914085; 0.472617; 0.24945; 0
8.496;  0.912955; 0.47265; 0.208263; 0
8.512;  0.913902; 0.472793; 0.233813; 0
8.528;  0.913862; 0.472937; 0.243029; 0
8.544;  0.913539; 0.473081; 0.242655; 0
8.56;  0.913171; 0.473241; 0.246781; 0
8.576;  0.912839; 0.473272; 0.209423; 0
8.592;  0.912916; 0.473422; 0.242043; 0
8.608;  0.91347; 0.473569; 0.244409; 0
8.624;  0.913743; 0.473716; 0.240725; 0
8.64;  0.91316; 0.473762; 0.213446; 0
8.656;  0.913625; 0.473911; 0.237652; 0
8.672;  0.914386; 0.474062; 0.240136; 0
8.688;  0.913328; 0.474116; 0.215098; 0
8.704;  0.914905; 0.474262; 0.236467; 0
8.72;  0.915283; 0.474417; 0.238825; 0
8.736;  0.91556; 0.474571; 0.242619; 0
8.752;  0.915311; 0.474722; 0.242381; 0
8.768;  0.914841; 0.474762; 0.210474; 0
8.784;  0.915415; 0.474905; 0.235404; 0
8.8;  0.915877; 0.475054; 0.240961; 0
8.816;  0.914226; 0.475112; 0.210825; 0
8.832;  0.915492; 0.475258; 0.238235; 0
8.848;  0.915548; 0.475411; 0.241551; 0
8.864;  0.915987; 0.475559; 0.241076; 0
8.88;  0.915708; 0.475596; 0.206911; 0
8.896;  0.916832; 0.475747; 0.235503; 0
8.912;  0.916722; 0.475898; 0.242027; 0
