time; o_metric; dfl_metric; v_metric; fit_cluster
0;  1; 0.682441; 49.0839; 33.4969
0.016;  0.999985; 0.679303; 9.32675; 6.33559
0.032;  0.999113; 0.678535; 1.7759; 1.20394
0.048;  0.9926; 0.678327; 0.187278; 0.126096
0.064;  0.986698; 0.67823; 0.0721962; 0.0483143
0.08;  0.978886; 0.678158; 0.0608402; 0.0403882
0.096;  0.9705; 0.678197; 0.114198; 0.0751638
0.112;  0.958201; 0.67819; 0.130863; 0.0850402
0.128;  0.949319; 0.678445; 0.196641; 0.126649
0.144;  0.936576; 0.678563; 0.358704; 0.227966
0.16;  0.923806; 0.678648; 0.269905; 0.169214
0.176;  0.910978; 0.678735; 0.270788; 0.167432
0.192;  0.898263; 0.678821; 0.280461; 0.171014
0.208;  0.8864; 0.678889; 0.275986; 0.166079
0.224;  0.875158; 0.679052; 0.230576; 0.137026
0.24;  0.864356; 0.679252; 0.213258; 0.125207
0.256;  0.852983; 0.679372; 0.226945; 0.131513
0.272;  0.841183; 0.679463; 0.233571; 0.133498
0.288;  0.829352; 0.679561; 0.230527; 0.129924
0.304;  0.817748; 0.679647; 0.233175; 0.129594
0.32;  0.80637; 0.679756; 0.228438; 0.125215
0.336;  0.795966; 0.679948; 0.198196; 0.107267
0.352;  0.784681; 0.68015; 0.192763; 0.102878
0.368;  0.773584; 0.68026; 0.211182; 0.111132
0.384;  0.762913; 0.680324; 0.221394; 0.11491
0.4;  0.752723; 0.680368; 0.221102; 0.113233
0.416;  0.743345; 0.680411; 0.213862; 0.108167
0.432;  0.734384; 0.680455; 0.212805; 0.106342
0.448;  0.726482; 0.680494; 0.214654; 0.106118
0.464;  0.718413; 0.680559; 0.204165; 0.099821
0.48;  0.709874; 0.680638; 0.192838; 0.093173
0.496;  0.699498; 0.680742; 0.184807; 0.0880012
0.512;  0.687549; 0.680879; 0.181098; 0.0847788
0.528;  0.679085; 0.681517; 0.174705; 0.0808548
0.544;  0.667847; 0.681667; 0.161586; 0.0735619
0.56;  0.657265; 0.681653; 0.170924; 0.0765785
0.576;  0.645476; 0.681762; 0.171164; 0.0753224
0.592;  0.633489; 0.681889; 0.168204; 0.0726592
0.608;  0.621255; 0.682045; 0.163731; 0.0693767
0.624;  0.609294; 0.682179; 0.157967; 0.0656588
0.64;  0.597318; 0.682374; 0.158538; 0.0646193
0.656;  0.584914; 0.682574; 0.156273; 0.0623917
0.672;  0.572744; 0.68276; 0.155421; 0.060777
0.688;  0.561388; 0.682812; 0.153939; 0.0590082
0.704;  0.551793; 0.682715; 0.172704; 0.0650606
0.72;  0.541822; 0.6827; 0.164692; 0.0609199
0.736;  0.531464; 0.682744; 0.157441; 0.057128
0.752;  0.521131; 0.682842; 0.149487; 0.0531951
0.768;  0.511309; 0.682963; 0.142259; 0.0496776
0.784;  0.501488; 0.683073; 0.141694; 0.0485378
0.8;  0.492475; 0.683174; 0.143329; 0.0482224
0.816;  0.483733; 0.683299; 0.143866; 0.0475528
0.832;  0.475426; 0.683428; 0.145678; 0.0473336
0.848;  0.467887; 0.683604; 0.141273; 0.045186
0.864;  0.462804; 0.683794; 0.142914; 0.045227
0.88;  0.458643; 0.684013; 0.14121; 0.0443001
0.896;  0.454202; 0.684259; 0.142316; 0.0442307
0.912;  0.450458; 0.684522; 0.141556; 0.0436487
0.928;  0.446779; 0.684828; 0.136547; 0.0417788
0.944;  0.443083; 0.685157; 0.128213; 0.038923
0.96;  0.439547; 0.685523; 0.122289; 0.0368481
0.976;  0.435637; 0.685919; 0.114546; 0.0342277
0.992;  0.431868; 0.686329; 0.105371; 0.0312324
1.008;  0.42832; 0.686779; 0.102469; 0.0301423
1.024;  0.424967; 0.687242; 0.0950287; 0.0277536
1.04;  0.421244; 0.687729; 0.0900352; 0.0260834
1.056;  0.420819; 0.688194; 0.101793; 0.0294796
1.072;  0.42073; 0.688697; 0.11007; 0.0318935
1.088;  0.42077; 0.689242; 0.114061; 0.033079
1.104;  0.420722; 0.689838; 0.108759; 0.0315651
1.12;  0.42095; 0.690475; 0.109998; 0.0319714
1.136;  0.421053; 0.691135; 0.110843; 0.0322558
1.152;  0.420917; 0.691831; 0.113858; 0.0331559
1.168;  0.420798; 0.692565; 0.113267; 0.0330093
1.184;  0.420576; 0.693301; 0.114953; 0.0335187
1.2;  0.420487; 0.694073; 0.109568; 0.0319774
1.216;  0.420167; 0.694869; 0.108544; 0.0316907
1.232;  0.419572; 0.695669; 0.101396; 0.0295957
1.248;  0.419039; 0.696508; 0.099462; 0.0290294
1.264;  0.41831; 0.697361; 0.0996003; 0.0290547
1.28;  0.417445; 0.698225; 0.0998266; 0.0290965
1.296;  0.416542; 0.699091; 0.0926095; 0.026968
1.312;  0.415928; 0.699984; 0.0835141; 0.0243145
1.328;  0.415108; 0.700882; 0.084291; 0.0245238
1.344;  0.414819; 0.701782; 0.0609406; 0.0177406
1.36;  0.414726; 0.702721; 0.0575012; 0.016758
1.376;  0.414761; 0.703647; 0.0529864; 0.0154638
1.392;  0.414873; 0.704564; 0.0517041; 0.0151133
1.408;  0.414509; 0.70549; 0.0493658; 0.0144361
1.424;  0.413769; 0.706412; 0.0434687; 0.0127055
1.44;  0.412712; 0.707334; 0.0436666; 0.0127474
1.456;  0.411813; 0.708251; 0.0431057; 0.0125725
1.472;  0.411617; 0.709166; 0.0413703; 0.0120762
1.488;  0.41147; 0.710103; 0.0381281; 0.0111405
1.504;  0.411462; 0.711023; 0.0344734; 0.0100855
1.52;  0.41145; 0.711952; 0.0312067; 0.00914146
1.536;  0.411303; 0.712867; 0.0357848; 0.0104923
1.552;  0.410699; 0.713809; 0.0283913; 0.0083232
1.568;  0.410261; 0.71476; 0.0270328; 0.00792703
1.584;  0.410179; 0.715734; 0.0293166; 0.00860673
1.6;  0.409936; 0.716664; 0.0301005; 0.0088431
1.616;  0.409959; 0.717629; 0.0277498; 0.00816394
1.632;  0.410096; 0.718568; 0.0257525; 0.0075888
1.648;  0.40994; 0.719503; 0.0218361; 0.00644062
1.664;  0.409708; 0.719962; 0.0173346; 0.00511324
1.68;  0.409861; 0.72033; 0.0172991; 0.00510729
1.696;  0.409717; 0.720698; 0.0163041; 0.0048143
1.712;  0.408083; 0.721037; 0.0126755; 0.00372968
1.728;  0.404523; 0.721373; 0.0120404; 0.00351353
1.744;  0.402216; 0.721685; 0.0131356; 0.0038129
1.76;  0.402071; 0.721996; 0.0123071; 0.00357266
1.776;  0.400039; 0.722271; 0.0147298; 0.00425598
1.792;  0.4; 0.722531; 0.0151545; 0.00437985
1.808;  0.4; 0.722771; 0.0188183; 0.00544054
1.824;  0.4; 0.722996; 0.0264772; 0.00765717
1.84;  0.400146; 0.723198; 0.0302016; 0.00873989
1.856;  0.400525; 0.723407; 0.0288754; 0.00836644
1.872;  0.400842; 0.723573; 0.0363302; 0.0105372
1.888;  0.401556; 0.723726; 0.0384693; 0.0111798
1.904;  0.4016; 0.723902; 0.0354561; 0.0103078
1.92;  0.40127; 0.724107; 0.0375645; 0.0109148
1.936;  0.401142; 0.724303; 0.0418551; 0.0121609
1.952;  0.400899; 0.724497; 0.0449989; 0.0130699
1.968;  0.400922; 0.724634; 0.0526169; 0.0152863
1.984;  0.400812; 0.724789; 0.0522233; 0.0151711
2;  0.401171; 0.724938; 0.0538548; 0.0156623
2.016;  0.402135; 0.725071; 0.0601209; 0.0175298
2.032;  0.403519; 0.72519; 0.0679415; 0.0198816
2.048;  0.405528; 0.725297; 0.0812715; 0.0239043
2.064;  0.406124; 0.725408; 0.08635; 0.0254392
2.08;  0.406431; 0.725533; 0.0860412; 0.0253718
2.096;  0.409307; 0.725587; 0.100031; 0.0297081
2.112;  0.413128; 0.725649; 0.104643; 0.0313704
2.128;  0.417161; 0.725739; 0.103531; 0.0313441
2.144;  0.421134; 0.725833; 0.104648; 0.031988
2.16;  0.424905; 0.72597; 0.0972902; 0.0300109
2.176;  0.429158; 0.72616; 0.0867717; 0.0270413
2.192;  0.434548; 0.72632; 0.101723; 0.032106
2.208;  0.441317; 0.726488; 0.104481; 0.033498
2.224;  0.447157; 0.726636; 0.0954834; 0.0310245
2.24;  0.453126; 0.726598; 0.11096; 0.0365324
2.256;  0.458903; 0.726498; 0.110266; 0.0367618
2.272;  0.464923; 0.726418; 0.115345; 0.0389552
2.288;  0.470882; 0.726346; 0.113542; 0.0388341
2.304;  0.476531; 0.726275; 0.114865; 0.0397541
2.32;  0.482893; 0.726219; 0.117469; 0.0411949
2.336;  0.489479; 0.726153; 0.11904; 0.0423111
2.352;  0.495381; 0.726082; 0.118874; 0.0427576
2.368;  0.499441; 0.725977; 0.126139; 0.0457359
2.384;  0.503129; 0.72585; 0.130144; 0.0475282
2.4;  0.508209; 0.725697; 0.145333; 0.0535996
2.416;  0.511576; 0.725537; 0.14925; 0.0553969
2.432;  0.515042; 0.725368; 0.153016; 0.0571659
2.448;  0.517561; 0.725209; 0.152519; 0.0572466
2.464;  0.521363; 0.725054; 0.148918; 0.0562935
2.48;  0.524508; 0.724919; 0.146693; 0.0557765
2.496;  0.52849; 0.724746; 0.147427; 0.0564675
2.512;  0.53271; 0.7246; 0.14827; 0.0572326
2.528;  0.539951; 0.724547; 0.118723; 0.0464469
2.544;  0.557076; 0.724647; 0.0854634; 0.0345002
2.56;  0.572205; 0.724727; 0.0833241; 0.0345539
2.576;  0.585281; 0.72473; 0.105928; 0.0449318
2.592;  0.598246; 0.724698; 0.120806; 0.0523751
2.608;  0.610453; 0.724654; 0.137059; 0.0606304
2.624;  0.621808; 0.724557; 0.167269; 0.0753608
2.64;  0.632853; 0.724472; 0.181426; 0.0831809
2.656;  0.642334; 0.724395; 0.192559; 0.0895985
2.672;  0.650186; 0.724319; 0.207009; 0.097489
2.688;  0.660617; 0.724231; 0.214325; 0.102541
2.704;  0.669681; 0.724107; 0.221887; 0.107597
2.72;  0.677644; 0.724032; 0.231995; 0.113825
2.736;  0.68492; 0.724026; 0.23397; 0.116026
2.752;  0.693456; 0.724079; 0.237061; 0.119032
2.768;  0.702096; 0.724113; 0.243283; 0.123684
2.784;  0.711225; 0.724164; 0.241137; 0.124196
2.8;  0.720605; 0.724259; 0.240997; 0.125778
2.816;  0.729645; 0.724377; 0.241042; 0.1274
2.832;  0.738614; 0.72452; 0.247402; 0.132395
2.848;  0.747409; 0.7247; 0.24729; 0.133944
2.864;  0.754064; 0.724876; 0.241064; 0.131766
2.88;  0.760471; 0.725074; 0.23849; 0.131503
2.896;  0.766932; 0.725259; 0.237098; 0.13188
2.912;  0.772907; 0.72548; 0.235592; 0.132103
2.928;  0.77864; 0.725701; 0.237816; 0.13438
2.944;  0.788825; 0.72596; 0.223338; 0.127895
2.96;  0.798021; 0.72622; 0.227858; 0.132053
2.976;  0.807445; 0.7265; 0.230847; 0.135417
2.992;  0.815621; 0.726761; 0.232971; 0.138096
3.008;  0.82238; 0.727027; 0.234209; 0.140032
3.024;  0.827497; 0.727321; 0.237429; 0.142898
3.04;  0.831228; 0.727613; 0.237351; 0.143553
3.056;  0.8337; 0.727908; 0.243958; 0.148048
3.072;  0.835122; 0.728193; 0.244764; 0.148849
3.088;  0.836513; 0.72846; 0.238384; 0.145263
3.104;  0.838222; 0.728735; 0.242352; 0.148039
3.12;  0.839818; 0.728998; 0.242117; 0.14823
3.136;  0.841119; 0.729257; 0.243336; 0.14926
3.152;  0.84279; 0.729566; 0.251349; 0.154547
3.168;  0.843639; 0.729859; 0.252119; 0.155239
3.184;  0.844822; 0.730155; 0.253509; 0.156377
3.2;  0.84609; 0.730471; 0.252269; 0.155914
3.216;  0.846796; 0.730727; 0.25091; 0.155258
3.232;  0.848073; 0.731028; 0.251708; 0.15605
3.248;  0.853125; 0.731326; 0.246462; 0.153771
3.264;  0.857666; 0.731684; 0.259632; 0.16293
3.28;  0.862265; 0.732041; 0.262046; 0.165407
3.296;  0.865775; 0.732364; 0.263633; 0.16716
3.312;  0.867621; 0.73271; 0.264179; 0.167942
3.328;  0.869729; 0.733039; 0.258364; 0.164719
3.344;  0.871435; 0.733365; 0.260482; 0.166469
3.36;  0.873138; 0.7337; 0.264019; 0.169136
3.376;  0.874704; 0.734044; 0.263322; 0.169072
3.392;  0.876136; 0.734383; 0.261955; 0.168547
3.408;  0.877425; 0.734725; 0.262247; 0.169062
3.424;  0.879025; 0.735064; 0.263183; 0.170053
3.44;  0.880223; 0.735431; 0.267803; 0.173361
3.456;  0.881176; 0.735774; 0.261023; 0.169233
3.472;  0.882865; 0.736119; 0.260973; 0.169604
3.488;  0.884032; 0.736497; 0.246636; 0.160581
3.504;  0.88482; 0.736863; 0.252912; 0.164896
3.52;  0.885743; 0.737217; 0.250851; 0.163802
3.536;  0.886959; 0.737564; 0.251044; 0.16423
3.552;  0.887997; 0.737888; 0.251716; 0.164935
3.568;  0.889496; 0.7382; 0.254107; 0.166854
3.584;  0.889868; 0.738489; 0.253319; 0.166471
3.6;  0.890481; 0.738761; 0.253386; 0.166691
3.616;  0.890755; 0.739005; 0.244412; 0.16089
3.632;  0.890959; 0.73924; 0.249106; 0.164069
3.648;  0.891287; 0.739483; 0.251586; 0.165818
3.664;  0.891552; 0.739724; 0.252958; 0.166827
3.68;  0.890774; 0.739962; 0.251407; 0.165712
3.696;  0.889634; 0.740175; 0.250036; 0.164645
3.712;  0.889017; 0.740379; 0.24915; 0.163993
3.728;  0.888425; 0.740583; 0.250168; 0.164599
3.744;  0.887775; 0.740777; 0.24391; 0.160406
3.76;  0.887102; 0.74095; 0.245048; 0.16107
3.776;  0.892835; 0.741238; 0.226443; 0.149861
3.792;  0.898333; 0.741514; 0.225596; 0.150275
3.808;  0.901711; 0.741787; 0.225122; 0.150579
3.824;  0.904848; 0.74205; 0.222605; 0.149467
3.84;  0.908065; 0.742324; 0.223442; 0.150618
3.856;  0.911532; 0.742587; 0.224223; 0.151775
3.872;  0.915521; 0.742852; 0.221522; 0.150656
3.888;  0.915736; 0.743133; 0.21585; 0.146889
3.904;  0.915799; 0.743418; 0.212962; 0.144989
3.92;  0.91558; 0.743702; 0.214139; 0.145811
3.936;  0.916691; 0.74399; 0.202546; 0.138138
3.952;  0.914007; 0.744251; 0.207586; 0.14121
3.968;  0.911542; 0.7445; 0.219187; 0.148749
3.984;  0.905644; 0.744725; 0.227034; 0.153124
4;  0.900403; 0.744947; 0.236558; 0.158672
4.016;  0.893299; 0.745151; 0.238512; 0.158764
4.032;  0.88562; 0.745369; 0.240116; 0.158504
4.048;  0.888864; 0.745596; 0.238275; 0.157913
4.064;  0.892116; 0.745817; 0.240574; 0.160067
4.08;  0.895266; 0.746034; 0.235332; 0.157178
4.096;  0.896606; 0.746253; 0.238642; 0.159674
4.112;  0.897552; 0.746482; 0.245537; 0.164511
4.128;  0.895757; 0.746708; 0.247905; 0.165816
4.144;  0.894345; 0.746947; 0.247956; 0.165641
4.16;  0.892549; 0.747182; 0.247508; 0.165062
4.176;  0.89141; 0.747429; 0.247663; 0.165009
4.192;  0.890309; 0.747675; 0.246104; 0.163822
4.208;  0.889082; 0.747921; 0.247642; 0.164673
4.224;  0.88814; 0.748185; 0.254044; 0.168811
4.24;  0.89467; 0.748454; 0.24221; 0.162188
4.256;  0.90116; 0.748714; 0.239604; 0.161663
4.272;  0.907337; 0.748963; 0.239361; 0.16266
4.288;  0.912911; 0.749171; 0.243657; 0.166643
4.304;  0.918744; 0.74939; 0.243616; 0.167729
4.32;  0.92417; 0.749596; 0.240536; 0.166632
4.336;  0.929536; 0.7498; 0.24787; 0.172757
4.352;  0.932632; 0.749977; 0.246941; 0.172724
4.368;  0.934217; 0.750153; 0.248254; 0.173977
4.384;  0.936338; 0.750331; 0.247899; 0.174165
4.4;  0.938209; 0.750502; 0.24835; 0.17487
4.416;  0.937918; 0.750643; 0.249816; 0.175881
4.432;  0.937257; 0.750775; 0.24492; 0.172342
4.448;  0.936325; 0.750905; 0.24883; 0.17495
4.464;  0.934824; 0.751059; 0.247374; 0.173683
4.48;  0.933674; 0.751183; 0.247427; 0.173536
4.496;  0.932742; 0.751305; 0.248258; 0.173973
4.512;  0.930677; 0.751433; 0.247251; 0.172913
4.528;  0.928378; 0.751535; 0.244315; 0.170461
4.544;  0.926767; 0.751636; 0.245949; 0.171326
4.56;  0.925601; 0.75175; 0.245824; 0.171049
4.576;  0.923724; 0.751864; 0.247382; 0.171811
4.592;  0.921956; 0.751969; 0.248256; 0.172111
4.608;  0.92048; 0.752058; 0.247864; 0.171585
4.624;  0.919152; 0.752161; 0.242601; 0.167723
4.64;  0.91772; 0.752239; 0.24634; 0.170059
4.656;  0.916126; 0.752318; 0.245472; 0.169183
4.672;  0.914797; 0.752394; 0.248354; 0.170939
4.688;  0.913751; 0.752454; 0.247706; 0.170312
4.704;  0.913027; 0.752527; 0.24537; 0.168588
4.72;  0.911595; 0.752608; 0.246685; 0.169244
4.736;  0.917696; 0.752804; 0.221643; 0.153121
4.752;  0.92365; 0.752995; 0.221308; 0.153921
4.768;  0.927143; 0.753164; 0.220141; 0.153722
4.784;  0.929677; 0.753343; 0.219843; 0.153971
4.8;  0.929843; 0.753516; 0.222432; 0.155848
4.816;  0.929281; 0.753695; 0.221713; 0.155287
4.832;  0.92947; 0.753857; 0.220176; 0.154274
4.848;  0.929821; 0.754027; 0.220377; 0.154509
4.864;  0.930062; 0.754184; 0.227238; 0.159393
4.88;  0.929471; 0.754326; 0.22901; 0.160565
4.896;  0.92308; 0.754472; 0.228284; 0.158986
4.912;  0.918009; 0.754647; 0.215646; 0.149394
4.928;  0.922597; 0.754773; 0.221925; 0.154538
4.944;  0.926539; 0.754889; 0.230196; 0.161007
4.96;  0.930625; 0.75501; 0.23192; 0.162955
4.976;  0.932903; 0.755115; 0.239752; 0.168893
4.992;  0.934821; 0.755243; 0.242565; 0.171255
5.008;  0.936695; 0.755371; 0.237895; 0.168323
5.024;  0.93601; 0.755506; 0.236537; 0.167269
5.04;  0.934526; 0.755653; 0.241332; 0.170423
5.056;  0.931686; 0.75582; 0.247965; 0.174614
5.072;  0.927876; 0.755974; 0.248933; 0.174614
5.088;  0.924539; 0.756151; 0.243787; 0.170429
5.104;  0.922375; 0.756316; 0.242401; 0.1691
5.12;  0.920059; 0.75651; 0.253274; 0.176287
5.136;  0.91768; 0.75669; 0.250683; 0.174074
5.152;  0.915469; 0.756875; 0.250898; 0.173846
5.168;  0.913083; 0.757065; 0.25112; 0.17359
5.184;  0.918148; 0.75728; 0.243899; 0.169582
5.2;  0.923376; 0.757473; 0.239914; 0.167804
5.216;  0.927889; 0.75766; 0.241526; 0.169799
5.232;  0.93221; 0.757848; 0.244887; 0.173006
5.248;  0.93624; 0.758003; 0.243721; 0.172962
5.264;  0.940022; 0.758161; 0.245439; 0.174921
5.28;  0.943648; 0.758312; 0.244395; 0.174884
5.296;  0.947023; 0.758441; 0.247201; 0.177555
5.312;  0.949204; 0.758585; 0.240137; 0.172911
5.328;  0.94858; 0.758712; 0.241532; 0.17383
5.344;  0.947488; 0.758837; 0.247194; 0.177729
5.36;  0.946704; 0.758944; 0.245638; 0.17649
5.376;  0.944715; 0.759054; 0.247666; 0.177599
5.392;  0.943002; 0.759152; 0.248605; 0.177972
5.408;  0.940815; 0.75925; 0.252102; 0.18008
5.424;  0.938836; 0.75931; 0.2499; 0.178145
5.44;  0.93717; 0.759268; 0.246846; 0.175647
5.456;  0.935033; 0.759214; 0.249097; 0.176832
5.472;  0.933622; 0.759154; 0.250973; 0.17788
5.488;  0.932413; 0.759093; 0.246076; 0.17417
5.504;  0.931462; 0.759014; 0.248617; 0.17577
5.52;  0.930373; 0.758948; 0.244854; 0.172893
5.536;  0.936355; 0.758894; 0.224631; 0.159621
5.552;  0.942219; 0.75884; 0.217667; 0.155631
5.568;  0.945125; 0.758792; 0.225054; 0.161398
5.584;  0.944237; 0.758742; 0.216042; 0.154779
5.6;  0.94362; 0.758692; 0.217605; 0.155787
5.616;  0.943282; 0.758646; 0.226475; 0.162069
5.632;  0.942945; 0.758635; 0.24188; 0.173029
5.648;  0.940341; 0.758627; 0.237853; 0.169677
5.664;  0.936805; 0.758606; 0.244341; 0.173645
5.68;  0.939683; 0.758616; 0.248736; 0.177314
5.696;  0.941787; 0.758609; 0.24953; 0.178276
5.712;  0.942152; 0.758589; 0.2437; 0.174174
5.728;  0.94173; 0.758552; 0.248945; 0.177834
5.744;  0.941231; 0.758534; 0.251055; 0.179242
5.76;  0.940905; 0.758503; 0.250231; 0.178585
5.776;  0.940307; 0.758464; 0.248974; 0.177566
5.792;  0.939607; 0.758411; 0.245292; 0.174797
5.808;  0.939652; 0.758339; 0.244677; 0.174351
5.824;  0.939276; 0.758282; 0.247144; 0.176025
5.84;  0.938722; 0.758199; 0.249687; 0.177712
5.856;  0.941917; 0.758207; 0.227875; 0.162741
5.872;  0.945007; 0.75819; 0.230096; 0.164863
5.888;  0.947943; 0.758168; 0.227815; 0.163731
5.904;  0.950934; 0.758132; 0.236983; 0.170849
5.92;  0.953446; 0.758091; 0.215947; 0.156086
5.936;  0.950162; 0.758044; 0.220455; 0.158786
5.952;  0.946264; 0.758034; 0.229197; 0.164403
5.968;  0.943619; 0.758039; 0.247544; 0.177068
5.984;  0.939846; 0.758052; 0.256532; 0.182767
6;  0.936149; 0.758051; 0.259955; 0.184476
6.016;  0.932626; 0.758069; 0.263004; 0.185943
6.032;  0.929463; 0.758094; 0.2644; 0.186301
6.048;  0.926347; 0.758127; 0.256711; 0.180285
6.064;  0.923704; 0.758159; 0.258302; 0.180893
6.08;  0.921109; 0.758203; 0.25638; 0.179052
6.096;  0.918196; 0.758263; 0.257074; 0.178984
6.112;  0.915498; 0.758326; 0.256745; 0.178244
6.128;  0.913063; 0.758391; 0.259253; 0.179522
6.144;  0.910248; 0.758478; 0.262134; 0.180978
6.16;  0.907706; 0.758547; 0.262438; 0.180699
6.176;  0.904051; 0.758628; 0.256834; 0.176146
6.192;  0.901721; 0.758713; 0.251834; 0.172292
6.208;  0.9063; 0.7588; 0.239212; 0.164506
6.224;  0.910556; 0.758882; 0.240094; 0.165906
6.24;  0.915004; 0.758941; 0.236277; 0.164079
6.256;  0.919187; 0.758999; 0.23566; 0.164411
6.272;  0.922924; 0.759037; 0.235804; 0.165188
6.288;  0.926743; 0.759068; 0.242988; 0.170933
6.304;  0.930138; 0.759092; 0.245191; 0.17312
6.32;  0.933361; 0.759072; 0.243737; 0.172685
6.336;  0.936609; 0.759024; 0.246167; 0.175002
6.352;  0.939404; 0.758948; 0.24005; 0.171146
6.368;  0.941246; 0.758867; 0.242295; 0.173067
6.384;  0.941774; 0.758815; 0.242221; 0.173099
6.4;  0.943015; 0.75876; 0.245814; 0.175885
6.416;  0.943954; 0.758678; 0.241638; 0.173051
6.432;  0.95204; 0.758642; 0.217316; 0.156958
6.448;  0.959452; 0.758622; 0.21611; 0.157298
6.464;  0.961035; 0.758601; 0.214451; 0.156344
6.48;  0.959253; 0.758593; 0.216576; 0.157599
6.496;  0.957552; 0.758574; 0.22223; 0.161422
6.512;  0.955443; 0.758565; 0.23179; 0.167994
6.528;  0.956936; 0.758591; 0.240697; 0.174727
6.544;  0.958489; 0.758617; 0.241509; 0.175607
6.56;  0.9592; 0.758637; 0.243999; 0.177554
6.576;  0.960225; 0.758654; 0.24597; 0.179184
6.592;  0.960627; 0.758672; 0.246815; 0.179879
6.608;  0.962006; 0.758685; 0.249084; 0.181797
6.624;  0.962761; 0.758689; 0.245867; 0.17959
6.64;  0.963518; 0.758705; 0.246949; 0.180526
6.656;  0.963675; 0.758697; 0.24799; 0.181315
6.672;  0.963241; 0.758696; 0.243897; 0.178242
6.688;  0.962967; 0.758707; 0.248495; 0.181553
6.704;  0.962189; 0.758715; 0.253286; 0.184906
6.72;  0.961335; 0.758695; 0.246139; 0.179524
6.736;  0.960202; 0.758709; 0.247441; 0.180264
6.752;  0.960082; 0.758711; 0.243616; 0.177456
6.768;  0.959252; 0.758714; 0.247294; 0.17998
6.784;  0.959087; 0.758689; 0.245844; 0.178888
6.8;  0.958715; 0.75864; 0.25004; 0.181859
6.816;  0.958509; 0.758582; 0.248859; 0.180947
6.832;  0.958475; 0.758532; 0.242988; 0.176661
6.848;  0.958356; 0.758482; 0.246875; 0.179452
6.864;  0.957413; 0.758429; 0.24861; 0.180523
6.88;  0.956933; 0.758371; 0.250141; 0.18153
6.896;  0.95636; 0.758314; 0.247771; 0.179689
6.912;  0.956221; 0.758252; 0.245313; 0.177866
6.928;  0.955992; 0.758198; 0.247486; 0.179386
6.944;  0.955505; 0.758147; 0.245837; 0.178088
6.96;  0.955287; 0.758083; 0.247844; 0.179485
6.976;  0.954861; 0.758034; 0.247098; 0.178854
6.992;  0.954154; 0.757971; 0.251472; 0.181869
7.008;  0.953869; 0.757889; 0.243546; 0.176066
7.024;  0.953608; 0.757815; 0.246886; 0.178414
7.04;  0.953245; 0.757735; 0.243762; 0.176071
7.056;  0.953019; 0.757671; 0.24585; 0.177522
7.072;  0.952966; 0.757587; 0.252741; 0.182468
7.088;  0.952816; 0.757518; 0.249518; 0.180095
7.104;  0.952535; 0.757443; 0.244413; 0.176342
7.12;  0.952608; 0.757385; 0.247143; 0.178311
7.136;  0.953073; 0.75731; 0.246288; 0.177763
7.152;  0.953138; 0.757242; 0.250336; 0.180681
7.168;  0.959392; 0.757252; 0.227344; 0.165166
7.184;  0.966179; 0.757279; 0.219137; 0.160335
7.2;  0.972479; 0.757283; 0.222477; 0.163841
7.216;  0.978076; 0.757283; 0.231451; 0.171432
7.232;  0.978006; 0.757281; 0.234585; 0.17374
7.248;  0.97837; 0.7573; 0.238829; 0.176953
7.264;  0.975609; 0.757295; 0.244648; 0.180752
7.28;  0.970242; 0.757286; 0.245094; 0.180083
7.296;  0.96578; 0.757294; 0.255429; 0.186815
7.312;  0.960975; 0.757312; 0.255004; 0.185581
7.328;  0.956765; 0.757331; 0.25457; 0.184458
7.344;  0.952819; 0.757361; 0.251337; 0.181372
7.36;  0.94923; 0.75741; 0.251606; 0.180893
7.376;  0.945428; 0.757453; 0.251262; 0.179933
7.392;  0.948814; 0.757531; 0.244841; 0.175981
7.408;  0.95291; 0.75759; 0.24033; 0.173498
7.424;  0.956681; 0.757631; 0.245672; 0.178066
7.44;  0.959965; 0.75767; 0.236774; 0.172215
7.456;  0.963304; 0.757706; 0.242393; 0.176923
7.472;  0.966307; 0.757727; 0.243708; 0.178442
7.488;  0.96917; 0.757735; 0.244439; 0.179509
7.504;  0.972108; 0.757752; 0.246087; 0.181272
7.52;  0.974679; 0.757762; 0.247625; 0.18289
7.536;  0.977442; 0.75776; 0.246393; 0.182495
7.552;  0.979593; 0.757753; 0.249414; 0.185138
7.568;  0.980444; 0.757735; 0.247017; 0.183513
7.584;  0.980725; 0.757714; 0.248889; 0.184952
7.6;  0.980973; 0.757692; 0.250527; 0.18621
7.616;  0.980821; 0.757659; 0.246405; 0.18311
7.632;  0.981041; 0.757647; 0.247672; 0.18409
7.648;  0.980841; 0.757607; 0.248924; 0.184973
7.664;  0.980429; 0.757568; 0.246845; 0.183342
7.68;  0.979197; 0.75753; 0.245396; 0.182027
7.696;  0.97814; 0.757487; 0.245872; 0.182173
7.712;  0.976506; 0.75745; 0.249689; 0.184683
7.728;  0.97488; 0.757407; 0.253385; 0.187095
7.744;  0.973558; 0.757374; 0.250596; 0.184777
7.76;  0.972496; 0.757321; 0.24942; 0.183696
7.776;  0.971739; 0.757264; 0.247393; 0.182047
7.792;  0.971009; 0.757212; 0.250413; 0.184119
7.808;  0.970018; 0.757154; 0.250349; 0.183869
7.824;  0.969499; 0.757106; 0.248954; 0.182736
7.84;  0.968508; 0.757051; 0.24895; 0.182533
7.856;  0.967489; 0.756991; 0.249449; 0.182692
