time; o_metric; dfl_metric; v_metric; fit_cluster
89.824;  0.57764; 0.395778; 0.0514361; 0.0117592
89.84;  0.578524; 0.395794; 0.0232188; 0.00531655
89.856;  0.579117; 0.395783; 0.0571123; 0.0130904
89.872;  0.578982; 0.395775; 0.0332727; 0.00762433
89.888;  0.579761; 0.395767; 0.0481927; 0.0110578
89.904;  0.579792; 0.395735; 0.0535076; 0.012277
89.92;  0.581733; 0.395739; 0.0277138; 0.00638011
89.936;  0.58186; 0.39573; 0.0628307; 0.0144673
89.952;  0.580352; 0.395711; 0.0480044; 0.0110243
89.968;  0.580031; 0.395725; 0.0259427; 0.00595471
89.984;  0.579819; 0.395736; 0.0423838; 0.00972519
90;  0.579831; 0.395729; 0.0563457; 0.0129288
90.016;  0.579285; 0.395762; 0.0255014; 0.00584643
90.032;  0.57994; 0.395765; 0.0618121; 0.0141871
90.048;  0.580035; 0.395797; 0.030826; 0.00707691
90.064;  0.579595; 0.395821; 0.0373738; 0.00857415
90.08;  0.578875; 0.395818; 0.0458499; 0.0105056
90.096;  0.578376; 0.395863; 0.0169195; 0.00387385
90.112;  0.578414; 0.395874; 0.03999; 0.00915687
90.128;  0.578039; 0.395885; 0.0447482; 0.01024
90.144;  0.578034; 0.395907; 0.0260464; 0.00596066
90.16;  0.577439; 0.395916; 0.0601668; 0.0137552
90.176;  0.577406; 0.395905; 0.0525264; 0.0120074
90.192;  0.576349; 0.395956; 0.0223376; 0.00509765
90.208;  0.576524; 0.395981; 0.050125; 0.0114432
90.224;  0.576044; 0.395966; 0.0545339; 0.0124388
90.24;  0.575906; 0.395987; 0.0305233; 0.00696088
90.256;  0.575055; 0.396013; 0.0474257; 0.0108002
90.272;  0.574149; 0.396023; 0.0544362; 0.0123775
90.288;  0.574645; 0.396063; 0.0194689; 0.00443104
90.304;  0.57553; 0.396046; 0.0669803; 0.0152672
90.32;  0.574581; 0.396054; 0.051728; 0.0117715
90.336;  0.574694; 0.396071; 0.0268273; 0.00610643
90.352;  0.574192; 0.396081; 0.0605818; 0.0137779
90.368;  0.574151; 0.39604; 0.0629237; 0.014308
90.384;  0.573543; 0.396084; 0.0213463; 0.00484926
90.4;  0.57352; 0.396065; 0.0439983; 0.00999426
90.416;  0.573824; 0.396077; 0.0347374; 0.00789505
90.432;  0.573375; 0.396052; 0.056406; 0.012809
90.448;  0.571467; 0.396036; 0.0380526; 0.00861211
90.464;  0.574081; 0.396021; 0.0538068; 0.0122329
90.48;  0.574829; 0.395979; 0.0586722; 0.013355
90.496;  0.572868; 0.395955; 0.0362712; 0.00822738
90.512;  0.574556; 0.395904; 0.068393; 0.0155573
90.528;  0.576526; 0.395846; 0.0750745; 0.0171332
90.544;  0.573884; 0.395818; 0.0425979; 0.00967628
90.56;  0.576247; 0.395791; 0.0697807; 0.0159151
90.576;  0.578087; 0.395732; 0.059274; 0.01356
90.592;  0.576591; 0.395687; 0.0483173; 0.0110236
90.608;  0.578539; 0.39564; 0.0648485; 0.0148434
90.624;  0.579103; 0.3956; 0.0497834; 0.011405
90.64;  0.579441; 0.395553; 0.0608205; 0.0139401
90.656;  0.577917; 0.395534; 0.045198; 0.0103316
90.672;  0.580593; 0.395521; 0.051494; 0.0118249
90.688;  0.580986; 0.395472; 0.0549141; 0.0126173
90.704;  0.583238; 0.395433; 0.0490455; 0.0113115
90.72;  0.583548; 0.395405; 0.0447419; 0.0103236
90.736;  0.585576; 0.395333; 0.062577; 0.0144864
90.752;  0.583405; 0.395301; 0.0435824; 0.010051
90.768;  0.586561; 0.395249; 0.0651078; 0.0150944
90.784;  0.588874; 0.395215; 0.0570077; 0.0132675
90.8;  0.587057; 0.395207; 0.0442419; 0.0102645
90.816;  0.589181; 0.395184; 0.0520472; 0.0121184
90.832;  0.588823; 0.395169; 0.0450929; 0.0104924
90.848;  0.590877; 0.395122; 0.0574857; 0.0134211
90.864;  0.590292; 0.395081; 0.0482305; 0.011248
90.88;  0.592154; 0.395033; 0.0573632; 0.0134184
90.896;  0.589912; 0.395029; 0.0425523; 0.00991608
90.912;  0.588972; 0.394996; 0.0520613; 0.0121116
90.928;  0.587878; 0.394983; 0.0453701; 0.010535
90.944;  0.586736; 0.394946; 0.0534323; 0.0123818
90.96;  0.583694; 0.394945; 0.0347179; 0.0080034
90.976;  0.583992; 0.394891; 0.0537982; 0.0124066
90.992;  0.581821; 0.394864; 0.0404654; 0.00929654
91.008;  0.580704; 0.394872; 0.0388672; 0.0089124
91.024;  0.579754; 0.394845; 0.0385341; 0.00882096
91.04;  0.579328; 0.394824; 0.0460294; 0.0105284
91.056;  0.575993; 0.39483; 0.0406005; 0.00923332
91.072;  0.574758; 0.394831; 0.0438054; 0.00994085
91.088;  0.573297; 0.394823; 0.0408821; 0.00925369
91.104;  0.572064; 0.394804; 0.0429514; 0.00970072
91.12;  0.570814; 0.394772; 0.050778; 0.0114424
91.136;  0.567072; 0.394767; 0.0421505; 0.00943587
91.152;  0.566104; 0.394739; 0.0479667; 0.0107188
91.168;  0.564495; 0.394706; 0.0447748; 0.00997625
91.184;  0.564639; 0.394658; 0.0436981; 0.00973764
91.2;  0.562524; 0.394648; 0.0406926; 0.00903371
91.216;  0.561767; 0.394615; 0.0480462; 0.010651
91.232;  0.560142; 0.394564; 0.0489297; 0.010814
91.248;  0.560648; 0.39451; 0.056199; 0.0124301
91.264;  0.560036; 0.39447; 0.0537573; 0.0118759
91.28;  0.561361; 0.394412; 0.0592127; 0.0131101
91.296;  0.559558; 0.394357; 0.0562945; 0.0124223
91.312;  0.560559; 0.394299; 0.0552278; 0.0122069
91.328;  0.562112; 0.394198; 0.0733517; 0.0162535
91.344;  0.562417; 0.394157; 0.0526609; 0.0116739
91.36;  0.564754; 0.394064; 0.070082; 0.0155967
91.376;  0.566131; 0.39395; 0.0746108; 0.0166402
91.392;  0.568856; 0.393836; 0.0758356; 0.0169899
91.408;  0.571611; 0.393712; 0.0772505; 0.0173853
91.424;  0.573377; 0.39358; 0.084581; 0.0190873
91.44;  0.57632; 0.393442; 0.094356; 0.0213951
91.456;  0.576452; 0.39328; 0.0944149; 0.0214045
91.472;  0.578845; 0.393161; 0.0972078; 0.0221225
91.488;  0.579752; 0.393007; 0.100471; 0.0228919
91.504;  0.576974; 0.392879; 0.0967916; 0.0219408
91.52;  0.574724; 0.392781; 0.0818197; 0.0184701
91.536;  0.572132; 0.392713; 0.0777298; 0.0174646
91.552;  0.568633; 0.392629; 0.0721431; 0.0161068
91.568;  0.566087; 0.392557; 0.0686528; 0.0152561
91.584;  0.563315; 0.392481; 0.0664048; 0.0146815
91.6;  0.56147; 0.392429; 0.0615413; 0.0135598
91.616;  0.559105; 0.392366; 0.0585749; 0.0128498
91.632;  0.556707; 0.392321; 0.0547014; 0.0119472
91.648;  0.555364; 0.39228; 0.0594641; 0.0129547
91.664;  0.552299; 0.392203; 0.0564975; 0.0122381
91.68;  0.551073; 0.39217; 0.0582874; 0.0125967
91.696;  0.549335; 0.392129; 0.0589322; 0.0126946
91.712;  0.548717; 0.392079; 0.0625635; 0.0134599
91.728;  0.547212; 0.392065; 0.0578017; 0.012401
91.744;  0.544198; 0.392013; 0.0543068; 0.0115854
91.76;  0.544036; 0.391989; 0.0570314; 0.0121623
91.776;  0.544224; 0.391974; 0.0513274; 0.0109493
91.792;  0.543924; 0.391942; 0.0474005; 0.0101052
91.808;  0.543979; 0.391924; 0.0499074; 0.0106402
91.824;  0.54375; 0.391889; 0.0512991; 0.0109313
91.84;  0.543253; 0.391855; 0.0531507; 0.0113145
91.856;  0.543228; 0.39181; 0.0577654; 0.0122949
91.872;  0.543116; 0.39177; 0.0548722; 0.0116755
91.888;  0.543649; 0.391723; 0.0582917; 0.0124138
91.904;  0.544443; 0.391699; 0.0524672; 0.011189
91.92;  0.543132; 0.391673; 0.0484306; 0.0103026
91.936;  0.542032; 0.391652; 0.0498415; 0.0105808
91.952;  0.540523; 0.391631; 0.0543108; 0.0114968
91.968;  0.538313; 0.391608; 0.0493764; 0.0104089
91.984;  0.537535; 0.391598; 0.0522487; 0.0109982
92;  0.535612; 0.39159; 0.044641; 0.00936301
92.016;  0.534613; 0.391566; 0.04694; 0.00982626
92.032;  0.533195; 0.391505; 0.0614771; 0.0128333
92.048;  0.532373; 0.391499; 0.05296; 0.0110381
92.064;  0.530997; 0.391492; 0.0530931; 0.0110371
92.08;  0.53071; 0.391456; 0.0633424; 0.0131594
92.096;  0.528626; 0.391453; 0.0511488; 0.0105843
92.112;  0.527176; 0.391443; 0.0439904; 0.00907782
92.128;  0.526721; 0.391408; 0.0614319; 0.012665
92.144;  0.526195; 0.39142; 0.0504671; 0.0103944
92.16;  0.526633; 0.391396; 0.064298; 0.0132532
92.176;  0.524996; 0.391379; 0.0431307; 0.00886217
92.192;  0.524635; 0.391339; 0.0599551; 0.0123094
92.208;  0.524508; 0.3913; 0.0652459; 0.0133911
92.224;  0.523979; 0.391254; 0.0644224; 0.0132072
92.24;  0.523308; 0.391257; 0.0453651; 0.0092884
92.256;  0.522989; 0.391228; 0.0584826; 0.011966
92.272;  0.522595; 0.39118; 0.0607487; 0.0124188
92.288;  0.521968; 0.391142; 0.0599636; 0.0122424
92.304;  0.522562; 0.391091; 0.0626025; 0.012794
92.32;  0.521484; 0.39105; 0.0621944; 0.0126831
92.336;  0.520629; 0.391012; 0.0601127; 0.0122373
92.352;  0.519573; 0.390967; 0.0609558; 0.0123823
92.368;  0.518716; 0.390919; 0.0615924; 0.0124894
92.384;  0.518539; 0.390893; 0.0627163; 0.0127122
92.4;  0.517415; 0.390834; 0.0615532; 0.0124475
92.416;  0.516819; 0.39079; 0.0616112; 0.0124435
92.432;  0.515788; 0.390751; 0.0582062; 0.0117312
92.448;  0.514393; 0.39071; 0.0610188; 0.0122634
92.464;  0.513038; 0.390655; 0.0596078; 0.0119466
92.48;  0.511811; 0.390612; 0.0588929; 0.0117738
92.496;  0.511314; 0.390583; 0.0594039; 0.0118636
92.512;  0.510228; 0.390536; 0.0561745; 0.0111935
92.528;  0.50993; 0.390506; 0.0569887; 0.0113482
92.544;  0.510354; 0.390473; 0.0576226; 0.011483
92.56;  0.510319; 0.39043; 0.0577839; 0.0115131
92.576;  0.509634; 0.390391; 0.0579808; 0.0115357
92.592;  0.509273; 0.390358; 0.0585082; 0.0116314
92.608;  0.50948; 0.390324; 0.0570023; 0.0113356
92.624;  0.508568; 0.390325; 0.0384054; 0.00762374
92.64;  0.509362; 0.390333; 0.0401534; 0.00798333
92.656;  0.509066; 0.390325; 0.0424146; 0.00842782
92.672;  0.507976; 0.390292; 0.0523752; 0.0103839
92.688;  0.508092; 0.390298; 0.0459737; 0.00911691
92.704;  0.507626; 0.390281; 0.0474615; 0.00940292
92.72;  0.507979; 0.39027; 0.0475679; 0.0094303
92.736;  0.507603; 0.390249; 0.0497781; 0.00986061
92.752;  0.507079; 0.390229; 0.0490824; 0.00971229
92.768;  0.507403; 0.390222; 0.0510253; 0.010103
92.784;  0.507014; 0.390206; 0.0529997; 0.0104855
92.8;  0.507232; 0.390198; 0.0484159; 0.0095825
92.816;  0.506664; 0.390184; 0.0518468; 0.0102497
92.832;  0.510161; 0.390149; 0.0532698; 0.0106027
92.848;  0.515971; 0.390112; 0.0523182; 0.0105309
92.864;  0.521767; 0.390079; 0.0545881; 0.0111103
92.88;  0.529252; 0.390044; 0.0584013; 0.0120559
92.896;  0.535765; 0.390033; 0.0606921; 0.0126826
92.912;  0.542791; 0.390016; 0.0617566; 0.0130737
92.928;  0.548543; 0.389989; 0.05869; 0.0125553
92.944;  0.555658; 0.389965; 0.064702; 0.0140201
92.96;  0.561467; 0.389942; 0.0638401; 0.0139771
92.976;  0.563748; 0.389912; 0.0684825; 0.0150533
92.992;  0.565963; 0.38987; 0.0661146; 0.0145883
93.008;  0.568479; 0.389831; 0.0678025; 0.0150258
93.024;  0.571027; 0.389792; 0.0669345; 0.0148984
93.04;  0.572248; 0.389746; 0.0642415; 0.0143279
93.056;  0.574219; 0.389701; 0.0669283; 0.0149768
93.072;  0.576845; 0.389657; 0.0698885; 0.015709
93.088;  0.577381; 0.38961; 0.0655334; 0.0147419
93.104;  0.57909; 0.389564; 0.0688321; 0.015528
93.12;  0.580329; 0.389527; 0.0710947; 0.0160712
93.136;  0.580766; 0.389485; 0.0744236; 0.0168346
93.152;  0.581035; 0.389453; 0.0750801; 0.0169896
93.168;  0.581299; 0.38941; 0.0762785; 0.0172667
93.184;  0.58241; 0.389369; 0.0762201; 0.0172846
93.2;  0.584156; 0.389336; 0.0793795; 0.0180535
93.216;  0.584196; 0.389306; 0.0820878; 0.0186693
93.232;  0.584156; 0.389274; 0.0853948; 0.0194185
93.248;  0.583512; 0.389263; 0.0781493; 0.0177508
93.264;  0.582974; 0.389247; 0.0671261; 0.0152323
93.28;  0.584111; 0.389233; 0.0801905; 0.0182317
93.296;  0.584014; 0.389227; 0.0825752; 0.0187705
93.312;  0.585466; 0.389208; 0.0758018; 0.0172728
93.328;  0.58679; 0.389194; 0.0689439; 0.0157451
93.344;  0.588105; 0.38918; 0.0706745; 0.0161759
93.36;  0.589307; 0.389156; 0.0708464; 0.0162474
93.376;  0.590365; 0.389138; 0.0756183; 0.0173721
93.392;  0.59139; 0.389119; 0.0768031; 0.017674
93.408;  0.592675; 0.389102; 0.0655251; 0.0151108
93.424;  0.594153; 0.389084; 0.0742485; 0.0171644
93.44;  0.594408; 0.389062; 0.0788181; 0.0182276
93.456;  0.597273; 0.389023; 0.074475; 0.0173045
93.472;  0.59752; 0.388996; 0.0848437; 0.0197205
93.488;  0.598323; 0.38899; 0.0710297; 0.0165316
93.504;  0.60118; 0.388973; 0.0598636; 0.0139987
93.52;  0.601913; 0.388952; 0.0767017; 0.017957
93.536;  0.601754; 0.388937; 0.08369; 0.0195872
93.552;  0.604223; 0.3889; 0.0731725; 0.0171943
93.568;  0.599904; 0.38891; 0.065673; 0.0153221
93.584;  0.596258; 0.388928; 0.0579499; 0.0134387
93.6;  0.59439; 0.388961; 0.0806037; 0.0186351
93.616;  0.596127; 0.38896; 0.0752611; 0.0174508
93.632;  0.595371; 0.388961; 0.0813246; 0.0188328
93.648;  0.594435; 0.388961; 0.0787738; 0.0182134
93.664;  0.593103; 0.388968; 0.0864874; 0.0199525
93.68;  0.594953; 0.38897; 0.0818205; 0.0189348
93.696;  0.594827; 0.388978; 0.0796703; 0.0184337
93.712;  0.594219; 0.388979; 0.0806461; 0.0186404
93.728;  0.594211; 0.388977; 0.0768129; 0.0177541
93.744;  0.594242; 0.388979; 0.0748649; 0.0173048
93.76;  0.596278; 0.388966; 0.0718526; 0.0166649
93.776;  0.595093; 0.388974; 0.0852703; 0.019738
93.792;  0.598854; 0.388976; 0.0643354; 0.0149863
93.808;  0.602103; 0.38897; 0.0664682; 0.0155668
93.824;  0.601606; 0.388979; 0.0820993; 0.0192123
93.84;  0.60279; 0.38901; 0.0783805; 0.0183795
93.856;  0.602645; 0.389043; 0.0850275; 0.0199351
93.872;  0.602109; 0.389088; 0.0775862; 0.0181764
93.888;  0.603653; 0.389113; 0.0736263; 0.017294
93.904;  0.603976; 0.389131; 0.0783795; 0.0184212
93.92;  0.604638; 0.389156; 0.0800094; 0.0188261
93.936;  0.604991; 0.389188; 0.086316; 0.0203236
93.952;  0.605054; 0.38922; 0.0820779; 0.0193293
93.968;  0.606655; 0.389246; 0.0765284; 0.0180712
93.984;  0.606095; 0.389277; 0.0817859; 0.0192965
94;  0.606425; 0.389296; 0.0738549; 0.0174356
94.016;  0.606437; 0.389301; 0.0757437; 0.0178821
94.032;  0.607505; 0.389307; 0.0740813; 0.0175207
94.048;  0.606559; 0.389321; 0.0759979; 0.0179466
94.064;  0.60719; 0.389335; 0.0788743; 0.0186459
94.08;  0.606562; 0.389343; 0.0775544; 0.0183153
94.096;  0.607797; 0.389355; 0.0708318; 0.0167622
94.112;  0.606991; 0.389369; 0.0703542; 0.0166278
94.128;  0.609046; 0.389377; 0.0671288; 0.0159195
94.144;  0.609082; 0.38938; 0.0725355; 0.0172028
94.16;  0.610342; 0.38939; 0.070015; 0.0166398
94.176;  0.609142; 0.389398; 0.0704232; 0.0167043
94.192;  0.608651; 0.389392; 0.0667317; 0.0158157
94.208;  0.61019; 0.389392; 0.0628277; 0.014928
94.224;  0.609405; 0.38939; 0.0652278; 0.0154783
94.24;  0.608409; 0.389388; 0.0670612; 0.0158873
94.256;  0.610177; 0.389399; 0.0682351; 0.0162128
94.272;  0.609157; 0.389393; 0.0719156; 0.0170585
94.288;  0.608597; 0.389392; 0.0699343; 0.0165732
94.304;  0.60985; 0.389404; 0.0630534; 0.0149738
94.32;  0.608789; 0.389406; 0.0672496; 0.0159426
94.336;  0.608175; 0.389409; 0.0683888; 0.0161965
94.352;  0.608009; 0.389414; 0.0624542; 0.0147871
94.368;  0.609476; 0.389422; 0.0600157; 0.0142443
94.384;  0.609525; 0.389441; 0.0678642; 0.0161092
94.4;  0.608294; 0.38946; 0.070826; 0.0167791
94.416;  0.606942; 0.389495; 0.0694362; 0.0164148
94.432;  0.606572; 0.389537; 0.0689586; 0.0162937
94.448;  0.608565; 0.389579; 0.0624419; 0.014804
94.464;  0.608428; 0.389644; 0.0770743; 0.018272
94.48;  0.607587; 0.38974; 0.0817739; 0.0193641
94.496;  0.609442; 0.389843; 0.0849438; 0.0201815
94.512;  0.609794; 0.389969; 0.0894813; 0.0212788
94.528;  0.610162; 0.390094; 0.088044; 0.0209563
94.544;  0.61061; 0.390212; 0.0899994; 0.0214439
94.56;  0.612416; 0.390338; 0.0838052; 0.0200336
94.576;  0.613437; 0.390448; 0.0859328; 0.0205822
94.592;  0.615675; 0.390558; 0.0804984; 0.0193564
94.608;  0.61762; 0.390665; 0.0834717; 0.0201403
94.624;  0.619681; 0.390772; 0.084912; 0.0205618
94.64;  0.622485; 0.390875; 0.0722031; 0.017568
94.656;  0.624953; 0.390991; 0.0818133; 0.0199911
94.672;  0.626618; 0.391091; 0.0734767; 0.0180066
94.688;  0.62722; 0.391187; 0.0758296; 0.0186056
94.704;  0.627692; 0.391286; 0.0782696; 0.0192236
94.72;  0.628407; 0.391389; 0.0763392; 0.0187757
94.736;  0.629176; 0.391492; 0.078074; 0.019231
94.752;  0.630453; 0.391591; 0.077482; 0.0191287
94.768;  0.630476; 0.391685; 0.0806882; 0.0199258
94.784;  0.630131; 0.391781; 0.0822777; 0.0203122
94.8;  0.629032; 0.39189; 0.0841743; 0.0207499
94.816;  0.628832; 0.391978; 0.0775027; 0.0191035
94.832;  0.629516; 0.392073; 0.0736253; 0.0181719
94.848;  0.629836; 0.392158; 0.0750417; 0.018535
94.864;  0.630893; 0.392236; 0.0682586; 0.0168912
94.88;  0.63153; 0.392335; 0.0681633; 0.0168889
94.896;  0.631963; 0.392434; 0.074892; 0.0185735
94.912;  0.632809; 0.392529; 0.0803446; 0.0199572
94.928;  0.634509; 0.392621; 0.0769849; 0.0191786
94.944;  0.634607; 0.392707; 0.0779199; 0.0194188
94.96;  0.635609; 0.392802; 0.0788636; 0.0196898
94.976;  0.637099; 0.392883; 0.0768055; 0.0192248
94.992;  0.639002; 0.392968; 0.0807157; 0.0202683
95.008;  0.639716; 0.393064; 0.0739966; 0.0186064
95.024;  0.640961; 0.393153; 0.0755667; 0.0190425
95.04;  0.643496; 0.393247; 0.0818078; 0.0207017
95.056;  0.644801; 0.39333; 0.0726141; 0.0184163
95.072;  0.647117; 0.393425; 0.0726784; 0.0185033
95.088;  0.648559; 0.393511; 0.0700987; 0.0178902
95.104;  0.64951; 0.393602; 0.0587571; 0.0150212
95.12;  0.651003; 0.393684; 0.057493; 0.0147348
95.136;  0.651962; 0.393758; 0.0609503; 0.0156469
95.152;  0.652867; 0.393846; 0.0520802; 0.0133913
95.168;  0.654521; 0.393917; 0.0587091; 0.0151368
95.184;  0.656076; 0.393992; 0.0647324; 0.0167326
95.2;  0.656978; 0.394068; 0.0646272; 0.0167316
95.216;  0.65786; 0.39414; 0.0638723; 0.0165614
95.232;  0.659583; 0.394226; 0.0692228; 0.0179996
95.248;  0.66105; 0.394295; 0.0689731; 0.0179778
95.264;  0.662113; 0.394374; 0.0698135; 0.0182297
95.28;  0.663042; 0.394453; 0.06704; 0.0175336
95.296;  0.665082; 0.394527; 0.0654588; 0.0171759
95.312;  0.666116; 0.39459; 0.0592491; 0.0155732
95.328;  0.665298; 0.39466; 0.0610428; 0.0160278
95.344;  0.664873; 0.394733; 0.0675186; 0.0177201
95.36;  0.665519; 0.394804; 0.0646216; 0.0169793
95.376;  0.665827; 0.394867; 0.0727084; 0.019116
95.392;  0.66545; 0.394935; 0.0685155; 0.0180065
95.408;  0.665979; 0.39501; 0.0689778; 0.0181459
95.424;  0.66669; 0.395086; 0.0696103; 0.0183353
95.44;  0.666861; 0.395148; 0.0678434; 0.0178773
95.456;  0.667617; 0.395208; 0.072878; 0.0192287
95.472;  0.667747; 0.395273; 0.0693998; 0.0183176
95.488;  0.66722; 0.395337; 0.070981; 0.0187232
95.504;  0.667412; 0.395405; 0.0709292; 0.0187181
95.52;  0.668704; 0.395475; 0.0638452; 0.0168842
95.536;  0.668644; 0.395555; 0.0664639; 0.0175787
95.552;  0.66941; 0.395633; 0.0567289; 0.0150241
95.568;  0.66942; 0.3957; 0.0597594; 0.0158296
95.584;  0.66988; 0.395772; 0.0625682; 0.0165881
95.6;  0.67041; 0.39585; 0.0598014; 0.0158702
95.616;  0.670952; 0.395922; 0.0581186; 0.0154389
95.632;  0.671158; 0.396008; 0.0543522; 0.0144459
95.648;  0.671552; 0.396076; 0.0636978; 0.0169427
95.664;  0.672855; 0.396144; 0.066523; 0.0177315
95.68;  0.673859; 0.396207; 0.0738179; 0.0197085
95.696;  0.674451; 0.396278; 0.0730385; 0.019521
95.712;  0.677327; 0.396373; 0.0734365; 0.0197158
95.728;  0.680478; 0.396472; 0.0782571; 0.021113
95.744;  0.683827; 0.396569; 0.0810838; 0.0219887
95.76;  0.685889; 0.396651; 0.0746823; 0.0203179
95.776;  0.688025; 0.396753; 0.0759262; 0.0207261
95.792;  0.69041; 0.396844; 0.0752407; 0.0206148
95.808;  0.692727; 0.396959; 0.0826874; 0.0227378
95.824;  0.69505; 0.39707; 0.0741766; 0.0204715
95.84;  0.697375; 0.397182; 0.0864352; 0.0239412
95.856;  0.706962; 0.397299; 0.0813238; 0.0228418
95.872;  0.717118; 0.397421; 0.0789244; 0.0224933
95.888;  0.727503; 0.397524; 0.0856687; 0.0247754
95.904;  0.736378; 0.397621; 0.0858805; 0.0251458
95.92;  0.745431; 0.397729; 0.0893554; 0.026492
95.936;  0.754474; 0.397844; 0.0885715; 0.0265858
95.952;  0.760878; 0.39795; 0.087543; 0.0265073
95.968;  0.766948; 0.398054; 0.0858172; 0.0261988
95.984;  0.773375; 0.39817; 0.0882169; 0.0271651
96;  0.779614; 0.398293; 0.0937377; 0.029107
96.016;  0.785059; 0.398408; 0.0959501; 0.0300107
96.032;  0.789101; 0.398528; 0.0896658; 0.028198
96.048;  0.793106; 0.398557; 0.0854624; 0.0270144
96.064;  0.797294; 0.398528; 0.0856979; 0.02723
96.08;  0.801391; 0.398515; 0.0903901; 0.0288675
96.096;  0.804564; 0.398501; 0.0825118; 0.0264549
96.112;  0.806345; 0.398442; 0.0767456; 0.024657
96.128;  0.809814; 0.398441; 0.0786281; 0.0253704
96.144;  0.812381; 0.398391; 0.0795755; 0.0257543
96.16;  0.813923; 0.398336; 0.0837424; 0.0271505
96.176;  0.815187; 0.398299; 0.0862401; 0.0280011
96.192;  0.816441; 0.398269; 0.0825615; 0.026846
96.208;  0.817954; 0.39826; 0.0833979; 0.0271676
96.224;  0.819781; 0.398238; 0.0779268; 0.0254406
96.24;  0.821361; 0.398208; 0.074533; 0.0243777
96.256;  0.822655; 0.398183; 0.0763407; 0.0250067
96.272;  0.824042; 0.398163; 0.0831054; 0.0272671
96.288;  0.825708; 0.398142; 0.0882521; 0.0290128
96.304;  0.82698; 0.398127; 0.0833731; 0.02745
96.32;  0.828806; 0.398122; 0.087116; 0.0287453
96.336;  0.830193; 0.398108; 0.0892947; 0.0295125
96.352;  0.830512; 0.398063; 0.0863172; 0.0285361
96.368;  0.831377; 0.398049; 0.0885286; 0.0292966
96.384;  0.832266; 0.398037; 0.0851545; 0.0282093
96.4;  0.832873; 0.398033; 0.08662; 0.0287155
96.416;  0.83241; 0.398014; 0.0790221; 0.0261809
96.432;  0.831724; 0.397992; 0.0856474; 0.028351
96.448;  0.830805; 0.397971; 0.0827259; 0.0273522
96.464;  0.830599; 0.397954; 0.0828938; 0.0273998
96.48;  0.829696; 0.397928; 0.0822151; 0.0271441
96.496;  0.829011; 0.397919; 0.0841169; 0.0277484
96.512;  0.829991; 0.397943; 0.0874292; 0.028877
96.528;  0.828501; 0.397938; 0.0804996; 0.0265401
96.544;  0.827508; 0.397933; 0.0845022; 0.0278259
96.56;  0.827243; 0.39791; 0.0836835; 0.027546
96.576;  0.827312; 0.397904; 0.0844975; 0.0278158
96.592;  0.826725; 0.397895; 0.0877991; 0.0288814
96.608;  0.825892; 0.397854; 0.081692; 0.0268427
96.624;  0.824712; 0.397828; 0.0821222; 0.0269438
96.64;  0.82475; 0.397815; 0.0830255; 0.0272405
96.656;  0.825831; 0.397838; 0.0826578; 0.027157
96.672;  0.824194; 0.397828; 0.0795478; 0.0260827
96.688;  0.823913; 0.397813; 0.0793132; 0.0259959
96.704;  0.824014; 0.397796; 0.0792227; 0.0259684
96.72;  0.82297; 0.397778; 0.0809038; 0.0264846
96.736;  0.822192; 0.39775; 0.0843251; 0.0275766
96.752;  0.821121; 0.397747; 0.0817711; 0.0267063
96.768;  0.819826; 0.397761; 0.0792333; 0.0258376
96.784;  0.820108; 0.39776; 0.0833911; 0.0272027
96.8;  0.821063; 0.397753; 0.0892634; 0.0291517
96.816;  0.819967; 0.397742; 0.0803151; 0.0261936
96.832;  0.820144; 0.397745; 0.0839794; 0.0273947
96.848;  0.819085; 0.397708; 0.0847884; 0.0276204
96.864;  0.820275; 0.397726; 0.0803239; 0.0262053
96.88;  0.820192; 0.397701; 0.0827276; 0.026985
96.896;  0.818638; 0.39767; 0.082913; 0.0269922
96.912;  0.819213; 0.39767; 0.0827875; 0.0269702
96.928;  0.819581; 0.39766; 0.0827238; 0.0269609
96.944;  0.818502; 0.397658; 0.0834039; 0.0271467
96.96;  0.818835; 0.397656; 0.0848048; 0.0276137
96.976;  0.818856; 0.397645; 0.0863491; 0.0281165
96.992;  0.818195; 0.397638; 0.0826917; 0.0269034
97.008;  0.817696; 0.397638; 0.0898031; 0.0291992
97.024;  0.817817; 0.397634; 0.0888261; 0.0288855
97.04;  0.81617; 0.397611; 0.0791552; 0.0256873
97.056;  0.815513; 0.397614; 0.0810462; 0.02628
97.072;  0.816487; 0.397617; 0.0861993; 0.0279845
97.088;  0.814765; 0.397609; 0.0784599; 0.0254177
97.104;  0.812769; 0.397586; 0.0755805; 0.0244235
97.12;  0.812765; 0.397572; 0.0823974; 0.0266253
97.136;  0.812612; 0.397546; 0.0872625; 0.0281902
97.152;  0.81259; 0.397531; 0.0855118; 0.0276229
97.168;  0.811757; 0.397515; 0.0834325; 0.0269225
97.184;  0.811084; 0.397502; 0.0845092; 0.0272464
97.2;  0.811189; 0.397508; 0.0875282; 0.0282238
97.216;  0.811093; 0.397478; 0.0877829; 0.0283005
97.232;  0.811212; 0.397475; 0.087964; 0.0283628
97.248;  0.810969; 0.397482; 0.0780796; 0.0251687
97.264;  0.811941; 0.397493; 0.0810972; 0.0261733
97.28;  0.811469; 0.397482; 0.0777875; 0.0250899
97.296;  0.811579; 0.397478; 0.0834907; 0.0269328
97.312;  0.811613; 0.397488; 0.0856351; 0.0276265
